Station,Year,Month,Day,Variable,Value,Units,DetectionLimit,ResultLetter
Waneta - Fed/Prov,2005,7,19,Hardness Total (Total),65,mg/L,0.5,FALSE
Waneta - Fed/Prov,2005,7,27,Hardness Total (Total),65,mg/L,0.5,FALSE
Waneta - Fed/Prov,2005,8,16,Hardness Total (Total),68,mg/L,0.5,FALSE
Waneta - Fed/Prov,2005,8,22,Hardness Total (Total),67,mg/L,0.5,FALSE
Waneta - Fed/Prov,2005,8,31,Hardness Total (Total),64,mg/L,0.5,FALSE
Waneta - Fed/Prov,2005,9,7,Hardness Total (Total),64,mg/L,0.5,FALSE
Waneta - Fed/Prov,2005,9,12,Hardness Total (Total),65,mg/L,0.5,FALSE
Waneta - Fed/Prov,2005,9,20,Hardness Total (Total),60,mg/L,0.5,FALSE
Waneta - Fed/Prov,2005,9,28,Hardness Total (Total),62,mg/L,0.5,FALSE
Waneta - Fed/Prov,2005,10,3,Hardness Total (Total),61,mg/L,0.5,FALSE
Waneta - Fed/Prov,2005,10,12,Hardness Total (Total),63,mg/L,0.5,FALSE
Waneta - Fed/Prov,2005,10,18,Hardness Total (Total),55,mg/L,0.5,FALSE
Waneta - Fed/Prov,2005,10,26,Hardness Total (Total),66,mg/L,0.5,FALSE
Waneta - Fed/Prov,2005,11,2,Hardness Total (Total),69,mg/L,0.5,FALSE
Waneta - Fed/Prov,2005,11,8,Hardness Total (Total),68,mg/L,0.5,FALSE
Waneta - Fed/Prov,2005,11,23,Hardness Total (Total),73,mg/L,0.5,FALSE
Waneta - Fed/Prov,2005,11,30,Hardness Total (Total),60,mg/L,0.5,FALSE
Waneta - Fed/Prov,2005,12,7,Hardness Total (Total),71,mg/L,0.5,FALSE
Waneta - Fed/Prov,2005,12,14,Hardness Total (Total),68,mg/L,0.5,FALSE
Waneta - Fed/Prov,2005,12,19,Hardness Total (Total),68,mg/L,0.5,FALSE
Waneta - Fed/Prov,2006,1,3,Hardness Total (Total),60,mg/L,0.5,FALSE
Waneta - Fed/Prov,2006,1,11,Hardness Total (Total),75,mg/L,0.5,FALSE
Waneta - Fed/Prov,2006,1,25,Hardness Total (Total),77,mg/L,0.5,FALSE
Waneta - Fed/Prov,2006,1,31,Hardness Total (Total),74,mg/L,0.5,FALSE
Waneta - Fed/Prov,2006,2,8,Hardness Total (Total),73,mg/L,0.5,FALSE
Waneta - Fed/Prov,2006,2,15,Hardness Total (Total),74,mg/L,0.5,FALSE
Waneta - Fed/Prov,2006,3,1,Hardness Total (Total),72,mg/L,0.5,FALSE
Waneta - Fed/Prov,2006,3,8,Hardness Total (Total),71,mg/L,0.5,FALSE
Waneta - Fed/Prov,2006,3,14,Hardness Total (Total),72,mg/L,0.5,FALSE
Waneta - Fed/Prov,2006,3,21,Hardness Total (Total),70,mg/L,0.5,FALSE
Waneta - Fed/Prov,2006,3,27,Hardness Total (Total),71,mg/L,0.5,FALSE
Waneta - Fed/Prov,2006,4,3,Hardness Total (Total),71,mg/L,0.5,FALSE
Waneta - Fed/Prov,2006,4,11,Hardness Total (Total),54,mg/L,0.5,FALSE
Waneta - Fed/Prov,2006,4,17,Hardness Total (Total),69,mg/L,0.5,FALSE
Waneta - Fed/Prov,2006,4,24,Hardness Total (Total),69,mg/L,0.5,FALSE
Waneta - Fed/Prov,2006,5,1,Hardness Total (Total),63,mg/L,0.5,FALSE
Waneta - Fed/Prov,2006,5,10,Hardness Total (Total),72,mg/L,0.5,FALSE
Waneta - Fed/Prov,2006,5,16,Hardness Total (Total),67,mg/L,0.5,FALSE
Waneta - Fed/Prov,2006,5,23,Hardness Total (Total),58,mg/L,0.5,FALSE
Waneta - Fed/Prov,2006,5,30,Hardness Total (Total),65,mg/L,0.5,FALSE
Waneta - Fed/Prov,2006,6,5,Hardness Total (Total),64,mg/L,0.5,FALSE
Waneta - Fed/Prov,2006,6,13,Hardness Total (Total),65,mg/L,0.5,FALSE
Waneta - Fed/Prov,2006,6,20,Hardness Total (Total),66,mg/L,0.5,FALSE
Waneta - Fed/Prov,2006,6,28,Hardness Total (Total),63,mg/L,0.5,FALSE
Waneta - Fed/Prov,2006,7,4,Hardness Total (Total),67,mg/L,0.5,FALSE
Waneta - Fed/Prov,2006,7,10,Hardness Total (Total),63,mg/L,0.5,FALSE
Waneta - Fed/Prov,2006,7,19,Hardness Total (Total),64,mg/L,0.5,FALSE
Waneta - Fed/Prov,2006,7,25,Hardness Total (Total),64,mg/L,0.5,FALSE
Waneta - Fed/Prov,2006,8,1,Hardness Total (Total),63,mg/L,0.5,FALSE
Waneta - Fed/Prov,2006,8,8,Hardness Total (Total),54,mg/L,0.5,FALSE
Waneta - Fed/Prov,2006,8,15,Hardness Total (Total),60,mg/L,0.5,FALSE
Waneta - Fed/Prov,2006,8,21,Hardness Total (Total),61,mg/L,0.5,FALSE
Waneta - Fed/Prov,2006,8,30,Hardness Total (Total),54,mg/L,0.5,FALSE
Waneta - Fed/Prov,2006,9,5,Hardness Total (Total),60,mg/L,0.5,FALSE
Waneta - Fed/Prov,2006,9,10,Hardness Total (Total),64,mg/L,0.5,FALSE
Waneta - Fed/Prov,2006,9,19,Hardness Total (Total),61,mg/L,0.5,FALSE
Waneta - Fed/Prov,2006,9,26,Hardness Total (Total),63,mg/L,0.5,FALSE
Waneta - Fed/Prov,2006,10,2,Hardness Total (Total),65,mg/L,0.5,FALSE
Waneta - Fed/Prov,2006,10,9,Hardness Total (Total),73,mg/L,0.5,FALSE
Waneta - Fed/Prov,2006,10,17,Hardness Total (Total),68,mg/L,0.5,FALSE
Waneta - Fed/Prov,2006,10,25,Hardness Total (Total),68,mg/L,0.5,FALSE
Waneta - Fed/Prov,2006,10,31,Hardness Total (Total),72,mg/L,0.5,FALSE
Waneta - Fed/Prov,2006,11,8,Hardness Total (Total),69,mg/L,0.5,FALSE
Waneta - Fed/Prov,2006,11,14,Hardness Total (Total),74,mg/L,0.5,FALSE
Waneta - Fed/Prov,2006,11,21,Hardness Total (Total),77,mg/L,0.5,FALSE
Waneta - Fed/Prov,2006,11,27,Hardness Total (Total),71,mg/L,0.5,FALSE
Waneta - Fed/Prov,2006,12,11,Hardness Total (Total),70,mg/L,0.5,FALSE
Waneta - Fed/Prov,2006,12,19,Hardness Total (Total),69,mg/L,0.5,FALSE
Waneta - Fed/Prov,2007,1,2,Hardness Total (Total),72,mg/L,0.5,FALSE
Waneta - Fed/Prov,2007,1,16,Hardness Total (Total),69.7,mg/L,0.5,FALSE
Waneta - Fed/Prov,2007,1,30,Hardness Total (Total),69.4,mg/L,0.5,FALSE
Waneta - Fed/Prov,2007,2,6,Hardness Total (Total),67.3,mg/L,0.5,FALSE
Waneta - Fed/Prov,2007,2,14,Hardness Total (Total),68.2,mg/L,0.5,FALSE
Waneta - Fed/Prov,2007,2,19,Hardness Total (Total),72.9,mg/L,0.5,FALSE
Waneta - Fed/Prov,2007,2,27,Hardness Total (Total),71.1,mg/L,0.5,FALSE
Waneta - Fed/Prov,2007,3,6,Hardness Total (Total),74,mg/L,0.5,FALSE
Waneta - Fed/Prov,2007,3,12,Hardness Total (Total),73.2,mg/L,0.5,FALSE
Waneta - Fed/Prov,2007,3,21,Hardness Total (Total),75,mg/L,0.5,FALSE
Waneta - Fed/Prov,2007,3,26,Hardness Total (Total),66.2,mg/L,0.5,FALSE
Waneta - Fed/Prov,2007,4,2,Hardness Total (Total),73.6,mg/L,0.5,FALSE
Waneta - Fed/Prov,2007,4,9,Hardness Total (Total),79.2,mg/L,0.5,FALSE
Waneta - Fed/Prov,2007,4,17,Hardness Total (Total),66.8,mg/L,0.5,FALSE
Waneta - Fed/Prov,2007,4,23,Hardness Total (Total),71.2,mg/L,0.5,FALSE
Waneta - Fed/Prov,2007,5,1,Hardness Total (Total),69.7,mg/L,0.5,FALSE
Waneta - Fed/Prov,2007,5,9,Hardness Total (Total),70,mg/L,0.5,FALSE
Waneta - Fed/Prov,2007,5,14,Hardness Total (Total),67.5,mg/L,0.5,FALSE
Waneta - Fed/Prov,2007,5,22,Hardness Total (Total),69.2,mg/L,0.5,FALSE
Waneta - Fed/Prov,2007,5,29,Hardness Total (Total),66.8,mg/L,0.5,FALSE
Waneta - Fed/Prov,2007,6,4,Hardness Total (Total),65,mg/L,0.5,FALSE
Waneta - Fed/Prov,2007,6,11,Hardness Total (Total),67.5,mg/L,0.5,FALSE
Waneta - Fed/Prov,2007,6,28,Hardness Total (Total),64.4,mg/L,0.5,FALSE
Waneta - Fed/Prov,2007,7,3,Hardness Total (Total),62.7,mg/L,0.5,FALSE
Waneta - Fed/Prov,2007,7,12,Hardness Total (Total),60.2,mg/L,0.5,FALSE
Waneta - Fed/Prov,2007,7,18,Hardness Total (Total),61.4,mg/L,0.5,FALSE
Waneta - Fed/Prov,2007,8,1,Hardness Total (Total),60.1,mg/L,0.5,FALSE
Waneta - Fed/Prov,2007,8,8,Hardness Total (Total),60.3,mg/L,0.5,FALSE
Waneta - Fed/Prov,2007,8,15,Hardness Total (Total),62.6,mg/L,0.5,FALSE
Waneta - Fed/Prov,2007,8,22,Hardness Total (Total),59.9,mg/L,0.5,FALSE
Waneta - Fed/Prov,2007,8,30,Hardness Total (Total),55.7,mg/L,0.5,FALSE
Waneta - Fed/Prov,2007,9,5,Hardness Total (Total),56.9,mg/L,0.5,FALSE
Waneta - Fed/Prov,2007,9,26,Hardness Total (Total),59,mg/L,0.5,FALSE
Waneta - Fed/Prov,2007,10,4,Hardness Total (Total),60,mg/L,0.5,FALSE
Waneta - Fed/Prov,2007,10,18,Hardness Total (Total),61.5,mg/L,0.5,FALSE
Waneta - Fed/Prov,2007,10,25,Hardness Total (Total),61.9,mg/L,0.5,FALSE
Waneta - Fed/Prov,2007,10,31,Hardness Total (Total),61.4,mg/L,0.5,FALSE
Waneta - Fed/Prov,2007,11,8,Hardness Total (Total),59.6,mg/L,0.5,FALSE
Waneta - Fed/Prov,2007,11,15,Hardness Total (Total),62.1,mg/L,0.5,FALSE
Waneta - Fed/Prov,2007,11,21,Hardness Total (Total),65.9,mg/L,0.5,FALSE
Waneta - Fed/Prov,2007,11,29,Hardness Total (Total),65.9,mg/L,0.5,FALSE
Waneta - Fed/Prov,2007,12,6,Hardness Total (Total),70,mg/L,0.5,FALSE
Waneta - Fed/Prov,2007,12,9,Hardness Total (Total),68.6,mg/L,0.5,FALSE
Waneta - Fed/Prov,2007,12,18,Hardness Total (Total),66.8,mg/L,0.5,FALSE
Waneta - Fed/Prov,2008,1,2,Hardness Total (Total),73.7,mg/L,0.5,FALSE
Waneta - Fed/Prov,2008,1,7,Hardness Total (Total),66.6,mg/L,0.5,FALSE
Waneta - Fed/Prov,2008,1,14,Hardness Total (Total),65.6,mg/L,0.5,FALSE
Waneta - Fed/Prov,2008,1,22,Hardness Total (Total),69.8,mg/L,0.5,FALSE
Waneta - Fed/Prov,2008,1,29,Hardness Total (Total),69.3,mg/L,0.5,FALSE
Waneta - Fed/Prov,2008,2,4,Hardness Total (Total),72.8,mg/L,0.5,FALSE
Waneta - Fed/Prov,2008,2,12,Hardness Total (Total),66.2,mg/L,0.5,FALSE
Waneta - Fed/Prov,2008,2,19,Hardness Total (Total),72.3,mg/L,0.5,FALSE
Waneta - Fed/Prov,2008,2,26,Hardness Total (Total),70.9,mg/L,0.5,FALSE
Waneta - Fed/Prov,2008,3,3,Hardness Total (Total),70,mg/L,0.5,FALSE
Waneta - Fed/Prov,2008,3,11,Hardness Total (Total),69.1,mg/L,0.5,FALSE
Waneta - Fed/Prov,2008,3,17,Hardness Total (Total),67,mg/L,0.5,FALSE
Waneta - Fed/Prov,2008,3,25,Hardness Total (Total),69.6,mg/L,0.5,FALSE
Waneta - Fed/Prov,2008,3,31,Hardness Total (Total),67.7,mg/L,0.5,FALSE
Waneta - Fed/Prov,2008,4,9,Hardness Total (Total),76.6,mg/L,0.5,FALSE
Waneta - Fed/Prov,2008,4,14,Hardness Total (Total),74.9,mg/L,0.5,FALSE
Waneta - Fed/Prov,2008,4,21,Hardness Total (Total),70.8,mg/L,0.5,FALSE
Waneta - Fed/Prov,2008,4,28,Hardness Total (Total),70.9,mg/L,0.5,FALSE
Waneta - Fed/Prov,2008,5,5,Hardness Total (Total),67.6,mg/L,0.5,FALSE
Waneta - Fed/Prov,2008,5,13,Hardness Total (Total),62.5,mg/L,0.5,FALSE
Waneta - Fed/Prov,2008,5,21,Hardness Total (Total),57,mg/L,0.5,FALSE
Waneta - Fed/Prov,2008,5,26,Hardness Total (Total),61.9,mg/L,0.5,FALSE
Waneta - Fed/Prov,2008,6,2,Hardness Total (Total),69.4,mg/L,0.5,FALSE
Waneta - Fed/Prov,2008,6,12,Hardness Total (Total),67.3,mg/L,0.5,FALSE
Waneta - Fed/Prov,2008,6,16,Hardness Total (Total),62.4,mg/L,0.5,FALSE
Waneta - Fed/Prov,2008,6,23,Hardness Total (Total),59.6,mg/L,0.5,FALSE
Waneta - Fed/Prov,2008,7,2,Hardness Total (Total),60,mg/L,0.5,FALSE
Waneta - Fed/Prov,2008,7,7,Hardness Total (Total),58.7,mg/L,0.5,FALSE
Waneta - Fed/Prov,2008,7,15,Hardness Total (Total),62.8,mg/L,0.5,FALSE
Waneta - Fed/Prov,2008,7,22,Hardness Total (Total),61.6,mg/L,0.5,FALSE
Waneta - Fed/Prov,2008,7,29,Hardness Total (Total),69,mg/L,0.5,FALSE
Waneta - Fed/Prov,2008,8,4,Hardness Total (Total),61.9,mg/L,0.5,FALSE
Waneta - Fed/Prov,2008,8,12,Hardness Total (Total),61.1,mg/L,0.5,FALSE
Waneta - Fed/Prov,2008,8,19,Hardness Total (Total),62.2,mg/L,0.5,FALSE
Waneta - Fed/Prov,2008,8,25,Hardness Total (Total),61,mg/L,0.5,FALSE
Waneta - Fed/Prov,2008,9,2,Hardness Total (Total),59.8,mg/L,0.5,FALSE
Waneta - Fed/Prov,2008,9,9,Hardness Total (Total),59.3,mg/L,0.5,FALSE
Waneta - Fed/Prov,2008,9,15,Hardness Total (Total),61.8,mg/L,0.5,FALSE
Waneta - Fed/Prov,2008,9,25,Hardness Total (Total),62,mg/L,0.5,FALSE
Waneta - Fed/Prov,2008,10,9,Hardness Total (Total),59.8,mg/L,0.5,FALSE
Waneta - Fed/Prov,2008,10,16,Hardness Total (Total),58.2,mg/L,0.5,FALSE
Waneta - Fed/Prov,2008,10,21,Hardness Total (Total),56.2,mg/L,0.5,FALSE
Waneta - Fed/Prov,2008,10,30,Hardness Total (Total),56.8,mg/L,0.5,FALSE
Waneta - Fed/Prov,2008,11,6,Hardness Total (Total),60.3,mg/L,0.5,FALSE
Waneta - Fed/Prov,2008,11,13,Hardness Total (Total),60.4,mg/L,0.5,FALSE
Waneta - Fed/Prov,2008,11,19,Hardness Total (Total),61.1,mg/L,0.5,FALSE
Waneta - Fed/Prov,2008,11,26,Hardness Total (Total),63.1,mg/L,0.5,FALSE
Waneta - Fed/Prov,2008,12,2,Hardness Total (Total),67.3,mg/L,0.5,FALSE
Waneta - Fed/Prov,2008,12,8,Hardness Total (Total),56.3,mg/L,0.5,FALSE
Waneta - Fed/Prov,2008,12,15,Hardness Total (Total),61.8,mg/L,0.5,FALSE
Waneta - Fed/Prov,2009,3,5,Hardness Total (Total),65.4,mg/L,0.5,FALSE
Waneta - Fed/Prov,2009,3,11,Hardness Total (Total),67.6,mg/L,0.5,FALSE
Waneta - Fed/Prov,2009,3,18,Hardness Total (Total),67.9,mg/L,0.5,FALSE
Waneta - Fed/Prov,2009,3,24,Hardness Total (Total),69.8,mg/L,0.5,FALSE
Waneta - Fed/Prov,2009,3,31,Hardness Total (Total),68.4,mg/L,0.5,FALSE
Waneta - Fed/Prov,2009,4,7,Hardness Total (Total),66.3,mg/L,0.5,FALSE
Waneta - Fed/Prov,2009,4,13,Hardness Total (Total),65.9,mg/L,0.5,FALSE
Waneta - Fed/Prov,2009,4,23,Hardness Total (Total),67,mg/L,0.5,FALSE
Waneta - Fed/Prov,2009,4,30,Hardness Total (Total),70,mg/L,0.5,FALSE
Waneta - Fed/Prov,2009,5,6,Hardness Total (Total),67.9,mg/L,0.5,FALSE
Waneta - Fed/Prov,2009,5,11,Hardness Total (Total),65.3,mg/L,0.5,FALSE
Waneta - Fed/Prov,2009,5,20,Hardness Total (Total),64.9,mg/L,0.5,FALSE
Waneta - Fed/Prov,2009,5,26,Hardness Total (Total),63,mg/L,0.5,FALSE
Waneta - Fed/Prov,2009,6,2,Hardness Total (Total),66.8,mg/L,0.5,FALSE
Waneta - Fed/Prov,2009,6,8,Hardness Total (Total),68.2,mg/L,0.5,FALSE
Waneta - Fed/Prov,2009,6,15,Hardness Total (Total),65.3,mg/L,0.5,FALSE
Waneta - Fed/Prov,2009,6,23,Hardness Total (Total),57.2,mg/L,0.5,FALSE
Waneta - Fed/Prov,2009,7,2,Hardness Total (Total),61.1,mg/L,0.5,FALSE
Waneta - Fed/Prov,2009,7,7,Hardness Total (Total),62.2,mg/L,0.5,FALSE
Waneta - Fed/Prov,2009,7,15,Hardness Total (Total),60.6,mg/L,0.5,FALSE
Waneta - Fed/Prov,2009,7,21,Hardness Total (Total),60.2,mg/L,0.5,FALSE
Waneta - Fed/Prov,2009,7,27,Hardness Total (Total),57,mg/L,0.5,FALSE
Waneta - Fed/Prov,2009,8,11,Hardness Total (Total),63.4,mg/L,0.5,FALSE
Waneta - Fed/Prov,2009,8,17,Hardness Total (Total),64.2,mg/L,0.5,FALSE
Waneta - Fed/Prov,2009,8,25,Hardness Total (Total),60.7,mg/L,0.5,FALSE
Waneta - Fed/Prov,2009,9,1,Hardness Total (Total),61.8,mg/L,0.5,FALSE
Waneta - Fed/Prov,2009,9,9,Hardness Total (Total),62.8,mg/L,0.5,FALSE
Waneta - Fed/Prov,2009,9,16,Hardness Total (Total),64.1,mg/L,0.5,FALSE
Waneta - Fed/Prov,2009,9,21,Hardness Total (Total),65.1,mg/L,0.5,FALSE
Waneta - Fed/Prov,2009,9,28,Hardness Total (Total),62.9,mg/L,0.5,FALSE
Waneta - Fed/Prov,2009,10,5,Hardness Total (Total),58.7,mg/L,0.5,FALSE
Waneta - Fed/Prov,2009,10,14,Hardness Total (Total),60.7,mg/L,0.5,FALSE
Waneta - Fed/Prov,2009,10,22,Hardness Total (Total),57.5,mg/L,0.5,FALSE
Waneta - Fed/Prov,2009,10,27,Hardness Total (Total),63.9,mg/L,0.5,FALSE
Waneta - Fed/Prov,2009,11,4,Hardness Total (Total),63.4,mg/L,0.5,FALSE
Waneta - Fed/Prov,2009,11,18,Hardness Total (Total),64.6,mg/L,0.5,FALSE
Waneta - Fed/Prov,2009,12,2,Hardness Total (Total),65.4,mg/L,0.5,FALSE
Waneta - Fed/Prov,2009,12,7,Hardness Total (Total),62.7,mg/L,0.5,FALSE
Waneta - Fed/Prov,2010,1,4,Hardness Total (Total),70.6,mg/L,0.5,FALSE
Waneta - Fed/Prov,2010,1,11,Hardness Total (Total),68,mg/L,0.5,FALSE
Waneta - Fed/Prov,2010,1,18,Hardness Total (Total),69.6,mg/L,0.5,FALSE
Waneta - Fed/Prov,2010,1,25,Hardness Total (Total),65.7,mg/L,0.5,FALSE
Waneta - Fed/Prov,2010,2,3,Hardness Total (Total),67.3,mg/L,0.5,FALSE
Waneta - Fed/Prov,2010,3,3,Hardness Total (Total),70.4,mg/L,0.5,FALSE
Waneta - Fed/Prov,2010,3,8,Hardness Total (Total),74.4,mg/L,0.5,FALSE
Waneta - Fed/Prov,2010,3,16,Hardness Total (Total),67.2,mg/L,0.5,FALSE
Waneta - Fed/Prov,2010,3,22,Hardness Total (Total),66.8,mg/L,0.5,FALSE
Waneta - Fed/Prov,2010,3,29,Hardness Total (Total),64.7,mg/L,0.5,FALSE
Waneta - Fed/Prov,2010,4,6,Hardness Total (Total),68.6,mg/L,0.5,FALSE
Waneta - Fed/Prov,2010,4,13,Hardness Total (Total),64.7,mg/L,0.5,FALSE
Waneta - Fed/Prov,2010,4,21,Hardness Total (Total),63.4,mg/L,0.5,FALSE
Waneta - Fed/Prov,2010,4,28,Hardness Total (Total),65.9,mg/L,0.5,FALSE
Waneta - Fed/Prov,2010,5,3,Hardness Total (Total),65.4,mg/L,0.5,FALSE
Waneta - Fed/Prov,2010,5,10,Hardness Total (Total),67,mg/L,0.5,FALSE
Waneta - Fed/Prov,2010,5,19,Hardness Total (Total),57.2,mg/L,0.5,FALSE
Waneta - Fed/Prov,2010,5,25,Hardness Total (Total),63.5,mg/L,0.5,FALSE
Waneta - Fed/Prov,2010,5,31,Hardness Total (Total),62.6,mg/L,0.5,FALSE
Waneta - Fed/Prov,2010,6,7,Hardness Total (Total),60.2,mg/L,0.5,FALSE
Waneta - Fed/Prov,2010,6,16,Hardness Total (Total),63.3,mg/L,0.5,FALSE
Waneta - Fed/Prov,2010,6,22,Hardness Total (Total),62.7,mg/L,0.5,FALSE
Waneta - Fed/Prov,2010,6,28,Hardness Total (Total),61.9,mg/L,0.5,FALSE
Waneta - Fed/Prov,2010,7,6,Hardness Total (Total),60.9,mg/L,0.5,FALSE
Waneta - Fed/Prov,2010,7,21,Hardness Total (Total),58.6,mg/L,0.5,FALSE
Waneta - Fed/Prov,2010,7,26,Hardness Total (Total),56.7,mg/L,0.5,FALSE
Waneta - Fed/Prov,2010,8,3,Hardness Total (Total),57,mg/L,0.5,FALSE
Waneta - Fed/Prov,2010,8,9,Hardness Total (Total),62.2,mg/L,0.5,FALSE
Waneta - Fed/Prov,2010,8,16,Hardness Total (Total),65.4,mg/L,0.5,FALSE
Waneta - Fed/Prov,2010,8,25,Hardness Total (Total),59.6,mg/L,0.5,FALSE
Waneta - Fed/Prov,2010,8,30,Hardness Total (Total),60.3,mg/L,0.5,FALSE
Waneta - Fed/Prov,2010,9,7,Hardness Total (Total),62.1,mg/L,0.5,FALSE
Waneta - Fed/Prov,2010,9,20,Hardness Total (Total),59.9,mg/L,0.5,FALSE
Waneta - Fed/Prov,2010,9,29,Hardness Total (Total),55.9,mg/L,0.5,FALSE
Waneta - Fed/Prov,2010,10,5,Hardness Total (Total),61.6,mg/L,0.5,FALSE
Waneta - Fed/Prov,2010,10,12,Hardness Total (Total),63.5,mg/L,0.5,FALSE
Waneta - Fed/Prov,2010,10,20,Hardness Total (Total),58,mg/L,0.5,FALSE
Waneta - Fed/Prov,2010,10,27,Hardness Total (Total),69,mg/L,0.5,FALSE
Waneta - Fed/Prov,2010,11,8,Hardness Total (Total),59.4,mg/L,0.5,FALSE
Waneta - Fed/Prov,2010,11,15,Hardness Total (Total),61.3,mg/L,0.5,FALSE
Waneta - Fed/Prov,2010,11,22,Hardness Total (Total),61.5,mg/L,0.5,FALSE
Waneta - Fed/Prov,2010,11,29,Hardness Total (Total),61.9,mg/L,0.5,FALSE
Waneta - Fed/Prov,2010,12,13,Hardness Total (Total),62.8,mg/L,0.5,FALSE
Waneta - Fed/Prov,2010,12,20,Hardness Total (Total),65.1,mg/L,0.5,FALSE
Waneta - Fed/Prov,2011,1,10,Hardness Total (Total),60.5,mg/L,0.5,FALSE
Waneta - Fed/Prov,2011,1,17,Hardness Total (Total),62.8,mg/L,0.5,FALSE
Waneta - Fed/Prov,2011,1,25,Hardness Total (Total),74,mg/L,0.5,FALSE
Waneta - Fed/Prov,2011,1,31,Hardness Total (Total),75.6,mg/L,0.5,FALSE
Waneta - Fed/Prov,2011,2,8,Hardness Total (Total),76.5,mg/L,0.5,FALSE
Waneta - Fed/Prov,2011,2,14,Hardness Total (Total),70.9,mg/L,0.5,FALSE
Waneta - Fed/Prov,2011,2,21,Hardness Total (Total),70.1,mg/L,0.5,FALSE
Waneta - Fed/Prov,2011,3,2,Hardness Total (Total),72.7,mg/L,0.5,FALSE
Waneta - Fed/Prov,2011,3,7,Hardness Total (Total),64.5,mg/L,0.5,FALSE
Waneta - Fed/Prov,2011,3,14,Hardness Total (Total),75,mg/L,0.5,FALSE
Waneta - Fed/Prov,2011,3,21,Hardness Total (Total),73.7,mg/L,0.5,FALSE
Waneta - Fed/Prov,2011,3,28,Hardness Total (Total),69.6,mg/L,0.5,FALSE
Waneta - Fed/Prov,2011,4,4,Hardness Total (Total),70.4,mg/L,0.5,FALSE
Waneta - Fed/Prov,2011,4,11,Hardness Total (Total),66.8,mg/L,0.5,FALSE
Waneta - Fed/Prov,2011,4,18,Hardness Total (Total),69.3,mg/L,0.5,FALSE
Waneta - Fed/Prov,2011,4,27,Hardness Total (Total),73.4,mg/L,0.5,FALSE
Waneta - Fed/Prov,2011,5,4,Hardness Total (Total),69.4,mg/L,0.5,FALSE
Waneta - Fed/Prov,2011,5,9,Hardness Total (Total),65.3,mg/L,0.5,FALSE
Waneta - Fed/Prov,2011,5,16,Hardness Total (Total),66.1,mg/L,0.5,FALSE
Waneta - Fed/Prov,2011,5,24,Hardness Total (Total),73.9,mg/L,0.5,FALSE
Waneta - Fed/Prov,2011,5,30,Hardness Total (Total),66,mg/L,0.5,FALSE
Waneta - Fed/Prov,2011,6,6,Hardness Total (Total),67,mg/L,0.5,FALSE
Waneta - Fed/Prov,2011,6,13,Hardness Total (Total),63.2,mg/L,0.5,FALSE
Waneta - Fed/Prov,2011,6,20,Hardness Total (Total),64.6,mg/L,0.5,FALSE
Waneta - Fed/Prov,2011,6,27,Hardness Total (Total),63.8,mg/L,0.5,FALSE
Waneta - Fed/Prov,2011,7,4,Hardness Total (Total),60.1,mg/L,0.5,FALSE
Waneta - Fed/Prov,2011,7,13,Hardness Total (Total),64.8,mg/L,0.5,FALSE
Waneta - Fed/Prov,2011,7,19,Hardness Total (Total),55.4,mg/L,0.5,FALSE
Waneta - Fed/Prov,2011,7,25,Hardness Total (Total),51,mg/L,0.5,FALSE
Waneta - Fed/Prov,2011,8,2,Hardness Total (Total),52.9,mg/L,0.5,FALSE
Waneta - Fed/Prov,2011,8,8,Hardness Total (Total),66.5,mg/L,0.5,FALSE
Waneta - Fed/Prov,2011,8,17,Hardness Total (Total),53.7,mg/L,0.5,FALSE
Waneta - Fed/Prov,2011,8,24,Hardness Total (Total),53,mg/L,50,FALSE
Waneta - Fed/Prov,2011,9,6,Hardness Total (Total),52.3,mg/L,0.5,FALSE
Waneta - Fed/Prov,2011,9,12,Hardness Total (Total),51.1,mg/L,0.5,FALSE
Waneta - Fed/Prov,2011,9,22,Hardness Total (Total),54.1,mg/L,0.5,FALSE
Waneta - Fed/Prov,2011,9,26,Hardness Total (Total),54.3,mg/L,0.5,FALSE
Waneta - Fed/Prov,2011,10,4,Hardness Total (Total),53.4,mg/L,0.5,FALSE
Waneta - Fed/Prov,2011,10,11,Hardness Total (Total),53.5,mg/L,0.5,FALSE
Waneta - Fed/Prov,2011,10,17,Hardness Total (Total),46.5,mg/L,0.5,FALSE
Waneta - Fed/Prov,2011,10,25,Hardness Total (Total),54.1,mg/L,0.5,FALSE
Waneta - Fed/Prov,2011,10,31,Hardness Total (Total),57.9,mg/L,0.5,FALSE
Waneta - Fed/Prov,2011,11,7,Hardness Total (Total),56.7,mg/L,0.5,FALSE
Waneta - Fed/Prov,2011,11,16,Hardness Total (Total),58.7,mg/L,0.5,FALSE
Waneta - Fed/Prov,2011,11,21,Hardness Total (Total),73.4,mg/L,0.5,FALSE
Waneta - Fed/Prov,2011,11,28,Hardness Total (Total),62.5,mg/L,0.5,FALSE
Waneta - Fed/Prov,2011,12,5,Hardness Total (Total),63,mg/L,0.5,FALSE
Waneta - Fed/Prov,2011,12,12,Hardness Total (Total),60.8,mg/L,0.5,FALSE
Waneta - Fed/Prov,2011,12,20,Hardness Total (Total),61,mg/L,0.5,FALSE
Waneta - Fed/Prov,2012,1,2,Hardness Total (Total),64.9,mg/L,0.5,FALSE
Waneta - Fed/Prov,2012,1,9,Hardness Total (Total),64.7,mg/L,0.5,FALSE
